10.1103/PhysRevE.47.2187 o3d2
10.1103/PhysRevE.47.2187 b4k1
10.1103/PhysRevA.41.4541 q1c2
10.1103/PhysRevA.41.4541 m1c2
10.1103/PhysRevA.41.4541 n6m1
10.1103/PhysRevLett.49.1227 e6a3
10.1103/PhysRevLett.49.1227 e4q2
10.1103/PhysRevA.50.354 r5o3
10.1103/PhysRevA.50.354 v4d3
10.1103/PhysRevD.46.5200 v3n3
10.1103/PhysRevD.46.5200 l2g3
10.1103/PhysRevD.46.5200 f2p1
10.1103/PhysRevD.46.5200 m5s3
10.1103/PhysRevA.13.1307 p3k1
10.1103/PhysRevA.13.1307 d5c1
10.1103/PhysRevA.21.257 z4k1
10.1103/PhysRevA.21.257 k1a3
10.1103/PhysRevA.21.253 t4n2
10.1103/PhysRevB.46.2912 k6h3
10.1103/PhysRevB.46.2912 n2t1
10.1103/PhysRevB.46.2912 l3k2
10.1103/PhysRevB.46.2912 l4r3
10.1103/PhysRevE.63.016112 w2u2
10.1103/PhysRevB.47.14611 x2s1
10.1103/PhysRevB.47.14611 h4t3
10.1103/PhysRevLett.78.2168 z3j2
10.1103/PhysRevLett.78.2168 k1r3
10.1103/PhysRevD.64.076005 y6r3
10.1103/PhysRevC.48.577 z1x1
10.1103/PhysRevD.19.150 f4y2
10.1103/PhysRevB.28.359 t1j3
10.1103/PhysRevB.28.359 a5z3
10.1103/PhysRevLett.83.3784 w6f3
10.1103/PhysRevLett.83.3784 m5v3
10.1103/PhysRevA.27.548 l2c2
10.1103/PhysRevA.27.548 g2v3
10.1103/PhysRevA.70.052715 y3o3
10.1103/PhysRevA.70.052715 x3t1
10.1103/PhysRevA.70.052715 p4d2
10.1103/PhysRevB.21.5857 u4q1
10.1103/PhysRevB.21.5857 t2a2
10.1103/PhysRevLett.82.699 p3n2
10.1103/PhysRevLett.82.699 g3c1
10.1103/PhysRevLett.82.699 f6e3
10.1103/PhysRevLett.82.699 f4a3
10.1103/PhysRevLett.82.699 k5f3
10.1103/PhysRevLett.82.699 l6r3
10.1103/PhysRevLett.82.699 j5x1
10.1103/PhysRevLett.54.2462 z2n2
10.1103/PhysRevD.65.074003 j6z2
10.1103/PhysRevD.65.074003 o1f1
10.1103/PhysRevE.59.284 l3w1
10.1103/PhysRevE.59.284 s2f2
10.1103/PhysRevD.49.R1156 x2l2
10.1103/PhysRevD.49.R1156 q2n1
10.1103/PhysRevLett.82.2410 c6r2
10.1103/PhysRevLett.90.245003 o1p2
10.1103/PhysRevA.8.236 v2t3
10.1103/PhysRevA.8.236 x4e3
10.1103/PhysRevA.8.236 q1v3
10.1103/PhysRevC.14.1198 y6e2
10.1103/PhysRevC.14.1198 j6c1
10.1103/PhysRevB.18.6727 x6n3
10.1103/PhysRevB.18.6727 y2r3
10.1103/PhysRevD.31.2687 g1t2
10.1103/PhysRevLett.53.2141 r3h1
10.1103/PhysRevLett.53.2141 h3v3
10.1103/PhysRevLett.53.2141 x6k1
10.1103/PhysRevLett.41.1768 w3h2
10.1103/PhysRevLett.41.1768 l2h3
10.1103/PhysRevC.4.944 s4j1
10.1103/PhysRevC.4.944 j6s2
10.1103/PhysRevE.65.056124 v5w3
10.1103/PhysRevE.65.056124 n3d3
10.1103/PhysRevE.65.056124 j6q2
10.1103/PhysRevE.65.056124 u5v2
10.1103/PhysRevE.65.056124 f2c2
10.1103/PhysRevA.42.1376 a2a3
10.1103/PhysRevC.52.157 e1u3
10.1103/PhysRevC.46.R1163 e2v2
10.1103/PhysRevC.46.R1163 x3x2
10.1103/PhysRevC.46.R1163 s3u2
10.1103/PhysRevLett.89.186101 q1r3
10.1103/PhysRevLett.89.186101 o3s1
10.1103/PhysRevB.24.6469 e2h1
10.1103/PhysRevB.24.6469 y1s3
10.1103/PhysRevB.24.6469 b4g1
10.1103/PhysRevC.37.1295 x3x2
10.1103/PhysRevLett.91.132501 p6c2
10.1103/PhysRevLett.91.132501 c4k1
10.1103/PhysRevLett.91.132501 d2n1
10.1103/PhysRevLett.91.132501 b4h1
10.1103/PhysRevB.44.159 c1g1
10.1103/PhysRevB.44.159 t6y3
10.1103/PhysRevB.44.159 r5a3
10.1103/PhysRevB.34.498 a6a1
10.1103/PhysRevB.34.498 t6w3
10.1103/PhysRevB.34.498 w2n2
10.1103/PhysRevB.34.498 j1k1
10.1103/PhysRevA.38.3333 w4l1
10.1103/PhysRevC.53.2550 t3j2
10.1103/PhysRevE.52.1333 e5n1
10.1103/PhysRevE.52.1333 d2l1
10.1103/PhysRevA.45.5488 r3x3
10.1103/PhysRevA.45.5488 q3l3
10.1103/PhysRevA.45.5488 c3w2
10.1103/PhysRevA.45.5488 y4e3
10.1103/PhysRevLett.69.2559 x5p3
10.1103/PhysRevLett.69.2559 p1c2
10.1103/PhysRevB.67.245102 d5n3
10.1103/PhysRevB.67.245102 r3g1
10.1103/PhysRevD.43.1307 a5o1
10.1103/PhysRevC.21.1883 a1z3
10.1103/PhysRevC.21.1883 d2q3
10.1103/PhysRevC.21.1883 h1m1
10.1103/PhysRevB.68.134105 d6l2
10.1103/PhysRevB.68.134105 c5v3
10.1103/PhysRevB.68.134105 t6f2
10.1103/PhysRevB.66.144512 v6y3
10.1103/PhysRevB.66.144512 p1t3
10.1103/PhysRevB.66.144512 n4v3
10.1103/PhysRevB.66.144512 z3h3
10.1103/PhysRevB.49.2335 r6t2
10.1103/PhysRevB.49.2335 h6z2
10.1103/PhysRevB.49.2335 h2k1
10.1103/PhysRevB.49.2335 f4a3
10.1103/PhysRevB.62.14519 w5z2
10.1103/PhysRevB.62.14519 g1y3
10.1103/PhysRevB.62.14519 j3q2
10.1103/PhysRevB.19.1121 b4y1
10.1103/PhysRevB.19.1121 t5z3
10.1103/PhysRevE.53.1166 q5w3
10.1103/PhysRevLett.84.3209 v1j1
10.1103/PhysRevC.27.628 p3n3
10.1103/PhysRevC.27.628 c5t2
10.1103/PhysRevD.56.987 o6m3
10.1103/PhysRevD.43.2301 e3v1
10.1103/PhysRevD.56.3582 u3x2
10.1103/PhysRevB.58.3924 g2o3
10.1103/PhysRevB.58.3924 k5x3
10.1103/PhysRevB.58.3924 q4d1
10.1103/PhysRevB.35.1440 q3u2
10.1103/PhysRevB.35.1440 u5g3
10.1103/PhysRevB.35.1440 t5g1
10.1103/PhysRevA.32.619 o2x1
10.1103/PhysRevB.42.8627 a4v1
10.1103/PhysRevB.41.11294 l2x1
10.1103/PhysRevB.41.11294 q2u2
10.1103/PhysRevB.41.11294 y4t2
10.1103/PhysRevB.41.11294 v5f2
10.1103/PhysRevD.2.2955 r4o3
10.1103/PhysRevB.45.7031 j2x3
10.1103/PhysRevB.45.7031 h4z3
10.1103/PhysRevA.53.467 z4k1
10.1103/PhysRevD.63.024013 u3x2
10.1103/PhysRevB.52.R7022 x2t3
10.1103/PhysRevB.52.R7022 e3q1
10.1103/PhysRevB.52.R7022 b4v1
10.1103/PhysRevB.52.R7022 u1d3
10.1103/PhysRevB.46.11840 q6d3
10.1103/PhysRevB.46.11840 v2k2
10.1103/PhysRevB.46.11840 p4e3
10.1103/PhysRevB.46.11840 r3n3
10.1103/PhysRevB.46.11840 v3x3
10.1103/PhysRevB.46.11840 d1t3
10.1103/PhysRevLett.88.142502 k3m1
10.1103/PhysRevB.8.4668 k6h2
10.1103/PhysRevB.8.4668 x2z2
10.1103/PhysRevB.8.4668 g1f1
10.1103/PhysRevB.8.4668 o3a3
10.1103/PhysRevB.49.6299 s6h3
10.1103/PhysRevB.49.6299 d5v3
10.1103/PhysRevB.49.6299 s1l3
10.1103/PhysRevB.49.6299 v4h1
10.1103/PhysRevB.49.6299 k4s3
10.1103/PhysRevE.58.801 u4l1
10.1103/PhysRevE.67.065104 r3b1
10.1103/PhysRevE.67.065104 o6u3
10.1103/PhysRevD.18.806 l6j3
10.1103/PhysRevD.18.806 v1b1
10.1103/PhysRevLett.87.061802 s2s2
10.1103/PhysRevLett.87.061802 j2x1
10.1103/PhysRevLett.87.061802 t2w1
10.1103/PhysRevLett.87.061802 q2d1
10.1103/PhysRevLett.87.061802 y1s3
10.1103/PhysRevLett.87.061802 r2x1
10.1103/PhysRevLett.87.061802 g5u1
10.1103/PhysRevLett.87.061802 b4h2
10.1103/PhysRevLett.87.061802 p4e1
10.1103/PhysRevLett.87.061802 x2y1
10.1103/PhysRevLett.87.061802 p2j1
10.1103/PhysRevLett.87.061802 p2q3
10.1103/PhysRevLett.87.061802 a4d2
10.1103/PhysRevLett.87.061802 j1m3
10.1103/PhysRevLett.87.061802 m5r2
10.1103/PhysRevLett.87.061802 y2s1
10.1103/PhysRevA.48.4764 v6v2
10.1103/PhysRevA.48.4764 v4f1
10.1103/PhysRevA.48.4764 j5u3
10.1103/PhysRevA.48.4764 b3a1
10.1103/PhysRevB.24.6801 k2l1
10.1103/PhysRevB.24.6801 d4a2
10.1103/PhysRevB.24.6801 q4e1
10.1103/PhysRevB.60.2262 y4o2
10.1103/PhysRevB.60.2262 d5t3
10.1103/PhysRevB.60.2262 v2o2
10.1103/PhysRevB.60.2262 r1f3
10.1103/PhysRevB.60.2262 m1d1
10.1103/PhysRevE.65.026106 e4m3
10.1103/PhysRevE.65.026106 d4a3
10.1103/PhysRevE.65.026106 h6r3
10.1103/PhysRevE.65.026103 f4v1
10.1103/PhysRevE.65.026103 c2y2
10.1103/PhysRevA.47.1314 q1y1
10.1103/PhysRevA.47.1314 z1g2
10.1103/PhysRevA.47.1314 h2l1
10.1103/PhysRevD.44.393 e4s2
10.1103/PhysRevD.44.393 p6n3
10.1103/PhysRevB.52.17172 s4z3
10.1103/PhysRevB.52.17172 u2e3
10.1103/PhysRevB.52.17172 q6f3
10.1103/PhysRevLett.77.4294 x6g1
10.1103/PhysRevLett.77.4294 m1p1
10.1103/PhysRevLett.77.4294 n1q3
10.1103/PhysRevLett.77.4294 z2w3
10.1103/PhysRevLett.77.4294 j1m3
10.1103/PhysRevB.46.5134 p2u3
10.1103/PhysRevB.18.2941 k2z1
10.1103/PhysRevB.18.2941 z3l1
10.1103/PhysRevD.34.911 x5r3
10.1103/PhysRevD.34.911 p2t1
10.1103/PhysRevA.32.3832 r4y3
10.1103/PhysRevA.32.3832 f3e2
10.1103/PhysRevB.26.1903 g3f2
10.1103/PhysRevB.26.1903 x5z1
10.1103/PhysRevB.45.361 a3r3
10.1103/PhysRevB.45.361 v1o1
10.1103/PhysRevB.52.220 m2r1
10.1103/PhysRevB.38.2543 r3r2
10.1103/PhysRevB.38.2543 b4l3
10.1103/PhysRevB.52.225 d2f3
10.1103/PhysRevB.52.225 a6k3
10.1103/PhysRevB.52.225 a5s1
10.1103/PhysRevE.50.1665 z1r2
10.1103/PhysRevE.50.1665 b1a3
10.1103/PhysRevE.50.1665 w1g2
10.1103/PhysRevLett.86.5926 x3v1
10.1103/PhysRevLett.86.5926 f5l2
10.1103/PhysRevLett.86.5926 e3r3
10.1103/PhysRevB.65.052106 t1p1
10.1103/PhysRevB.65.052106 a5o2
10.1103/PhysRevB.65.052106 k1l3
10.1103/PhysRevB.65.052106 u2b3
10.1103/PhysRevD.69.115012 m3s2
10.1103/PhysRevD.69.115012 e2n2
10.1103/PhysRevD.57.630 t4b2
10.1103/PhysRevD.57.147 k3c1
10.1103/PhysRevLett.80.1591 y1s3
10.1103/PhysRevLett.80.1591 s2s2
10.1103/PhysRevLett.80.1591 t2w1
10.1103/PhysRevLett.80.1591 x3a2
10.1103/PhysRevLett.80.1591 c2a2
10.1103/PhysRevLett.80.1591 q2d1
10.1103/PhysRevLett.80.1591 n5h3
10.1103/PhysRevLett.80.1591 r2x1
10.1103/PhysRevLett.80.1591 g5u1
10.1103/PhysRevLett.80.1591 n3o2
10.1103/PhysRevLett.80.1591 b4h2
10.1103/PhysRevLett.80.1591 p4e1
10.1103/PhysRevLett.80.1591 x2y1
10.1103/PhysRevLett.80.1591 p2j1
10.1103/PhysRevLett.80.1591 j1m3
10.1103/PhysRevLett.80.1591 j2x1
10.1103/PhysRevLett.80.1591 w1s2
10.1103/PhysRevLett.80.1591 d1n3
10.1103/PhysRevLett.80.1591 y2s1
10.1103/PhysRevLett.80.1591 k1h2
10.1103/PhysRevLett.80.1591 a2p2
10.1103/PhysRevLett.75.1727 v5n1
10.1103/PhysRevD.49.1707 t6t3
10.1103/PhysRevLett.28.583 b2e3
10.1103/PhysRevLett.28.583 q3q2
10.1103/PhysRevLett.28.583 o3d1
10.1103/PhysRevA.26.680 z4k1
10.1103/PhysRevE.63.040101 w2u2
10.1103/PhysRevD.62.023002 x3a3
10.1103/PhysRevD.47.4677 f4o1
10.1103/PhysRevD.47.4677 a5f3
10.1103/PhysRevD.47.4677 e1e3
10.1103/PhysRevD.47.4677 r3f1
10.1103/PhysRevLett.62.1331 y5t1
10.1103/PhysRevLett.62.1331 a2m3
10.1103/PhysRevLett.62.1331 t5h2
10.1103/PhysRevA.52.1750 j6z3
10.1103/PhysRevA.52.1750 s2f3
10.1103/PhysRevB.61.11752 t5f1
10.1103/PhysRevB.61.11752 m1r1
10.1103/PhysRevB.61.11752 v5f2
10.1103/PhysRevLett.71.1609 z3e1
10.1103/PhysRevLett.71.1609 c5b2
10.1103/PhysRevD.64.104001 u3x2
10.1103/PhysRevB.65.184513 x6a3
10.1103/PhysRevB.65.184513 t1y1
10.1103/PhysRevC.69.034910 x3c3
10.1103/PhysRevC.69.034910 c3r2
10.1103/PhysRevC.69.034910 l3p2
10.1103/PhysRevC.69.034910 r5a1
10.1103/PhysRevC.69.034910 x2w2
10.1103/PhysRevC.69.034910 r6v3
10.1103/PhysRevC.69.034910 u2q1
10.1103/PhysRevC.69.034910 y6t1
10.1103/PhysRevC.69.034910 f3z2
10.1103/PhysRevLett.27.1571 j2q1
10.1103/PhysRevLett.27.1571 u5g3
10.1103/PhysRevLett.27.1571 g3c1
10.1103/PhysRevB.69.104533 j1p3
10.1103/PhysRevB.69.104533 e2z3
10.1103/PhysRevB.69.104533 j3k3
10.1103/PhysRevB.69.104533 z1n3
10.1103/PhysRevB.69.104533 c2a3
10.1103/PhysRevD.61.032004 y1s3
10.1103/PhysRevD.61.032004 q2d1
10.1103/PhysRevD.61.032004 x3a2
10.1103/PhysRevD.61.032004 c2a2
10.1103/PhysRevD.61.032004 j2x1
10.1103/PhysRevD.61.032004 r2x1
10.1103/PhysRevD.61.032004 g5u1
10.1103/PhysRevD.61.032004 b4h2
10.1103/PhysRevD.61.032004 p4e1
10.1103/PhysRevD.61.032004 p2j1
10.1103/PhysRevD.61.032004 j1m3
10.1103/PhysRevD.61.032004 n3o2
10.1103/PhysRevD.61.032004 k1h2
10.1103/PhysRevB.45.13930 r1f3
10.1103/PhysRevB.45.13930 m1d1
10.1103/PhysRevA.46.1507 z1g2
10.1103/PhysRevA.46.1507 h2l1
10.1103/PhysRevB.52.10685 p4m3
10.1103/PhysRevB.52.10685 f4a2
10.1103/PhysRevD.56.4503 t5q1
10.1103/PhysRevD.59.116013 k3l1
10.1103/PhysRevD.59.116013 w4p3
10.1103/PhysRevB.18.2616 y1d1
10.1103/PhysRevB.18.2616 c6r2
10.1103/PhysRevB.48.10563 k5a2
10.1103/PhysRevB.48.10563 k4s2
10.1103/PhysRevB.48.10563 v4q2
10.1103/PhysRevB.13.2735 j5l2
10.1103/PhysRevB.13.2735 w5b1
10.1103/PhysRevB.13.2735 n2y3
10.1103/PhysRevD.70.051903 p2t1
10.1103/PhysRevB.48.6019 m3s2
10.1103/PhysRevB.48.6019 m5x1
10.1103/PhysRevD.55.2931 f1b2
10.1103/PhysRevD.51.3298 c4s2
10.1103/PhysRevD.51.3298 g1k2
10.1103/PhysRevD.51.3298 l5h3
10.1103/PhysRevB.51.3893 v6a3
10.1103/PhysRevB.51.3893 u2w2
10.1103/PhysRevB.51.3893 c6f2
10.1103/PhysRevB.51.3893 x4a1
10.1103/PhysRevB.51.3893 f1w1
10.1103/PhysRevB.51.3893 b4v1
10.1103/PhysRevB.51.3893 r2u3
10.1103/PhysRevB.51.3893 d4p2
10.1103/PhysRevLett.93.097202 c2o2
10.1103/PhysRevLett.93.097202 a1w2
10.1103/PhysRevLett.93.097202 w6a2
10.1103/PhysRevB.60.6775 p4k3
10.1103/PhysRevB.60.6775 r5u3
10.1103/PhysRevB.60.6775 o3l2
10.1103/PhysRevA.53.1096 m1g1
10.1103/PhysRevB.60.6770 t6y3
10.1103/PhysRevB.60.6770 u3j2
10.1103/PhysRevB.60.6770 n1h2
10.1103/PhysRevB.51.7291 g2o3
10.1103/PhysRevB.51.7291 k5x3
10.1103/PhysRevB.51.7291 q4d1
10.1103/PhysRevLett.80.2051 s2s2
10.1103/PhysRevLett.80.2051 j2x1
10.1103/PhysRevLett.80.2051 t2w1
10.1103/PhysRevLett.80.2051 x3a2
10.1103/PhysRevLett.80.2051 c2a2
10.1103/PhysRevLett.80.2051 q2d1
10.1103/PhysRevLett.80.2051 n5h3
10.1103/PhysRevLett.80.2051 r2x1
10.1103/PhysRevLett.80.2051 g5u1
10.1103/PhysRevLett.80.2051 b4h2
10.1103/PhysRevLett.80.2051 p4e1
10.1103/PhysRevLett.80.2051 x2y1
10.1103/PhysRevLett.80.2051 p2j1
10.1103/PhysRevLett.80.2051 d1n3
10.1103/PhysRevLett.80.2051 j1m3
10.1103/PhysRevLett.80.2051 n3o2
10.1103/PhysRevLett.80.2051 w1s2
10.1103/PhysRevLett.80.2051 y1s3
10.1103/PhysRevLett.80.2051 y2s1
10.1103/PhysRevLett.80.2051 k1h2
10.1103/PhysRevLett.80.2051 a2p2
10.1103/PhysRevB.31.2524 z5f2
10.1103/PhysRevB.31.2524 t5z3
10.1103/PhysRevB.31.2524 t5c1
10.1103/PhysRevA.23.1375 z4k1
10.1103/PhysRevC.9.1965 f2u2
10.1103/PhysRevC.9.1965 v3p2
10.1103/PhysRevC.44.2233 a1z2
10.1103/PhysRevC.44.2233 p4j1
10.1103/PhysRevA.27.225 w6b2
10.1103/PhysRevA.27.225 h1m3
10.1103/PhysRevA.27.225 e4y1
10.1103/PhysRevA.25.239 l6s2
10.1103/PhysRevA.25.239 e1w2
10.1103/PhysRevA.25.239 o4k3
10.1103/PhysRevC.33.314 f3n3
10.1103/PhysRevC.33.314 v4t1
10.1103/PhysRevE.56.6991 d1f2
10.1103/PhysRevC.56.1160 g6t3
10.1103/PhysRevC.56.1160 e4v2
10.1103/PhysRevC.56.1160 o5y2
10.1103/PhysRevC.56.1160 t5k3
10.1103/PhysRevC.56.1160 d5t1
10.1103/PhysRevC.56.1160 l6h3
10.1103/PhysRevC.56.1160 t6m3
10.1103/PhysRevC.56.1160 c6x3
10.1103/PhysRevC.56.1160 u1h1
10.1103/PhysRevC.56.1160 e2m2
10.1103/PhysRevC.56.1160 h2m3
10.1103/PhysRevC.56.1160 l5l1
10.1103/PhysRevC.56.1160 p5o3
10.1103/PhysRevC.56.1160 d1x1
10.1103/PhysRevC.56.1160 x2a3
10.1103/PhysRevC.56.1160 b3f3
10.1103/PhysRevC.56.1160 j2v2
10.1103/PhysRevC.56.1160 g4j2
10.1103/PhysRevC.56.1160 a4e1
10.1103/PhysRevC.56.1160 l6r1
10.1103/PhysRevC.56.1160 f2r3
10.1103/PhysRevC.56.1160 o2z3
10.1103/PhysRevC.56.1160 q1x3
10.1103/PhysRevB.7.5000 v3t1
10.1103/PhysRevB.7.5000 r3g2
10.1103/PhysRevB.58.R7475 v4n3
10.1103/PhysRevA.40.752 d1k2
10.1103/PhysRevB.69.233406 l1b2
10.1103/PhysRevB.23.6787 w2f1
10.1103/PhysRevB.23.6787 d2j3
10.1103/PhysRevA.26.2334 t2m1
10.1103/PhysRevD.57.6558 g4f3
10.1103/PhysRevD.57.6558 k2l1
10.1103/PhysRevD.44.3964 y6e2
10.1103/PhysRevD.44.3964 f4k1
10.1103/PhysRevB.7.1362 y3y3
10.1103/PhysRevB.7.1362 b4p2
10.1103/PhysRevD.65.043005 e5b1
10.1103/PhysRevB.66.104403 y4g3
10.1103/PhysRevB.66.104403 j1k1
10.1103/PhysRevB.70.125412 o1j2
10.1103/PhysRevB.66.155423 x1d2
10.1103/PhysRevA.70.011604 o1o1
10.1103/PhysRevA.70.011604 e3r2
10.1103/PhysRevA.70.011604 q1w2
10.1103/PhysRevB.57.14603 b5t3
10.1103/PhysRevB.57.14603 e4z2
10.1103/PhysRevB.57.14603 r4h2
10.1103/PhysRevB.57.14603 k2g1
10.1103/PhysRevB.36.7190 e2g3
10.1103/PhysRevA.27.2876 a2a3
10.1103/PhysRevA.27.2876 a6l1
10.1103/PhysRevA.36.3163 d1k2
10.1103/PhysRevD.67.054503 w6f3
10.1103/PhysRevD.60.055005 o1s2
10.1103/PhysRevE.56.6196 q5w3
10.1103/PhysRevC.18.549 l1p1
10.1103/PhysRevC.18.549 r6v3
10.1103/PhysRevC.18.549 y4f2
10.1103/PhysRevE.65.046221 n3w2
10.1103/PhysRevE.65.046221 z4f2
10.1103/PhysRevB.61.3739 c2o2
10.1103/PhysRevB.61.3739 n5f3
10.1103/PhysRevB.44.896 y6c1
10.1103/PhysRevB.44.896 e2e1
10.1103/PhysRevD.56.1688 u2z3
10.1103/PhysRevB.34.2299 a6u3
10.1103/PhysRevB.34.2299 f1j2
10.1103/PhysRevD.59.024006 p1u2
10.1103/PhysRevD.14.2259 e1f2
10.1103/PhysRevD.14.2259 k3w2
10.1103/PhysRevD.14.2259 m6s1
10.1103/PhysRevA.1.497 k2t3
10.1103/PhysRevA.1.497 h3e3
10.1103/PhysRevB.44.7046 f1d1
10.1103/PhysRevB.44.7046 z3e1
10.1103/PhysRevD.14.2250 e1f2
10.1103/PhysRevD.14.2250 k3w2
10.1103/PhysRevD.14.2250 m6s1
10.1103/PhysRevA.12.1987 z4k1
10.1103/PhysRevB.44.7042 b4z1
10.1103/PhysRevB.44.7042 t5l2
10.1103/PhysRevB.44.7042 p4r1
10.1103/PhysRevB.1.3426 e1e1
10.1103/PhysRevB.1.3426 c1a2
10.1103/PhysRevB.1.3426 b2g2
10.1103/PhysRevC.58.3494 m2j3
10.1103/PhysRevC.58.3494 f2l1
10.1103/PhysRevC.58.3494 o6l1
10.1103/PhysRevC.58.3494 q4q3
10.1103/PhysRevC.58.3494 g2k2
10.1103/PhysRevLett.86.1156 s2s2
10.1103/PhysRevLett.86.1156 j2x1
10.1103/PhysRevLett.86.1156 t2w1
10.1103/PhysRevLett.86.1156 c2a2
10.1103/PhysRevLett.86.1156 q2d1
10.1103/PhysRevLett.86.1156 y1s3
10.1103/PhysRevLett.86.1156 r2x1
10.1103/PhysRevLett.86.1156 g5u1
10.1103/PhysRevLett.86.1156 b4h2
10.1103/PhysRevLett.86.1156 p4e1
10.1103/PhysRevLett.86.1156 x2y1
10.1103/PhysRevLett.86.1156 p2j1
10.1103/PhysRevLett.86.1156 p2q3
10.1103/PhysRevLett.86.1156 j1m3
10.1103/PhysRevLett.86.1156 n3o2
10.1103/PhysRevLett.86.1156 y2s1
10.1103/PhysRevLett.86.1156 k1h2
10.1103/PhysRevA.37.4846 s6o3
10.1103/PhysRevD.66.010001 a2s2
10.1103/PhysRevB.61.14675 d1t3
10.1103/PhysRevLett.88.100403 n3m3
10.1103/PhysRevC.10.425 c1l3
10.1103/PhysRevC.10.425 w1d2
10.1103/PhysRevB.44.2673 m5t2
10.1103/PhysRevB.44.2673 d4a2
10.1103/PhysRevB.68.012104 d1y3
10.1103/PhysRevB.68.012104 l6m2
10.1103/PhysRevA.41.3782 z4k1
10.1103/PhysRevA.41.3782 v3z2
10.1103/PhysRevB.68.012101 o5j3
10.1103/PhysRevA.61.013404 z4k1
10.1103/PhysRevD.70.064018 h2b2
10.1103/PhysRevD.28.1113 h6z1
10.1103/PhysRevD.28.1113 b1m2
10.1103/PhysRevD.28.1113 o3d3
10.1103/PhysRevB.69.132416 x1r3
10.1103/PhysRevB.69.132416 y5s1
10.1103/PhysRevD.64.047501 d6s3
10.1103/PhysRevD.64.047501 p6s2
10.1103/PhysRevD.36.955 y6x2
10.1103/PhysRevD.36.955 p6q2
10.1103/PhysRevLett.74.3912 x1r3
10.1103/PhysRevD.9.2056 k6r3
10.1103/PhysRevB.54.7921 s4z3
10.1103/PhysRevB.54.7921 s2k1
10.1103/PhysRevB.54.7921 q6f3
10.1103/PhysRevB.48.13182 k2c3
10.1103/PhysRevB.48.13182 c5u3
10.1103/PhysRevB.48.13182 j3f1
10.1103/PhysRevB.48.13182 h6v1
10.1103/PhysRevB.36.7730 u3s1
10.1103/PhysRevB.36.7730 u2b3
10.1103/PhysRevB.36.7730 o2l2
10.1103/PhysRevB.36.7730 x2x1
10.1103/PhysRevD.46.1846 x1r3
10.1103/PhysRevB.50.13871 w1t3
10.1103/PhysRevB.50.13879 v6a3
10.1103/PhysRevB.50.13879 c6f2
10.1103/PhysRevB.50.13879 a6a1
10.1103/PhysRevB.50.13879 c5u3
10.1103/PhysRevB.50.13879 b4v1
10.1103/PhysRevB.50.13879 c1g1
10.1103/PhysRevB.50.13879 x2t3
10.1103/PhysRevB.50.13879 e3q1
10.1103/PhysRevB.41.731 u5a3
10.1103/PhysRevB.41.731 x6q1
10.1103/PhysRevB.41.731 e5g2
10.1103/PhysRevB.41.731 x5o3
10.1103/PhysRevA.13.987 u5l3
10.1103/PhysRevA.13.987 h1u2
10.1103/PhysRevA.13.987 d6n2
10.1103/PhysRevD.14.739 v1k2
10.1103/PhysRevD.14.739 s5c2
10.1103/PhysRevA.70.052505 s5n2
10.1103/PhysRevA.70.052505 d2y3
10.1103/PhysRevB.69.241101 u5y3
10.1103/PhysRevD.39.2924 e5b1
10.1103/PhysRevA.35.2722 b6z2
10.1103/PhysRevE.48.3427 t6n3
10.1103/PhysRevE.48.3427 u1l1
10.1103/PhysRevB.58.9025 u3v1
10.1103/PhysRevB.58.9025 n3h3
10.1103/PhysRevB.58.9025 e4x1
10.1103/PhysRevB.52.4427 x4a1
10.1103/PhysRevB.52.4427 r2u3
10.1103/PhysRevB.52.4427 b4v1
10.1103/PhysRevB.52.4427 u3t2
10.1103/PhysRevB.7.3131 d6d2
10.1103/PhysRevB.7.3131 e1r2
10.1103/PhysRevA.34.2561 r3h1
10.1103/PhysRevA.34.2561 h3v3
10.1103/PhysRevA.34.2561 x2m2
10.1103/PhysRevA.33.1374 l1j3
10.1103/PhysRevA.33.1374 y6b3
10.1103/PhysRevC.57.1290 j5l2
10.1103/PhysRevC.57.1290 a3g2
10.1103/PhysRevC.57.1290 e5c2
10.1103/PhysRevA.31.3783 s4s3
10.1103/PhysRevA.31.3783 n6l3
10.1103/PhysRevD.50.3484 k3c1
10.1103/PhysRevB.65.134425 a6z2
10.1103/PhysRevB.65.134425 z5y2
10.1103/PhysRevA.28.2708 f6v3
10.1103/PhysRevA.28.2708 d6n2
10.1103/PhysRevA.28.2708 h5c1
10.1103/PhysRevC.1.35 d5f3
10.1103/PhysRevC.1.35 p5y1
10.1103/PhysRevLett.52.312 e2v2
10.1103/PhysRevB.43.6239 j2j2
10.1103/PhysRevB.43.6239 m3b1
10.1103/PhysRevD.50.468 s5r3
10.1103/PhysRevD.68.015005 p2j1
10.1103/PhysRevD.68.015005 g2a2
10.1103/PhysRevD.68.015005 m1q3
10.1103/PhysRevB.48.6249 v6a3
10.1103/PhysRevB.48.6249 b4z1
10.1103/PhysRevB.48.6249 c6f2
10.1103/PhysRevB.48.6249 z4k2
10.1103/PhysRevB.46.6633 b6z2
10.1103/PhysRevB.46.6633 h2g1
10.1103/PhysRevD.13.2736 e1m2
10.1103/PhysRevD.13.2736 t6e2
10.1103/PhysRevD.26.2272 g4f1
10.1103/PhysRevD.26.2272 m4g1
10.1103/PhysRevD.21.864 d6q1
10.1103/PhysRevLett.24.28 v5y3
10.1103/PhysRevLett.24.28 x2o1
